NR_CONTA;10006
DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;SALDO;SLD. CONCIL"
31/12/2025;;;;;;;;;65.000,83;-1.089.358,15
26/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;348;174,15;;75.967,34
26/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;260.126/1;;8,40;75.958,94
26/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;260.126/2;;2,80;75.956,14
26/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;221514;147,88;;76.104,02
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221313;160,53;;76.264,55
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221352;75,85;;76.340,40
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221302;499,25;;76.839,65
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221321;136,51;;76.976,16
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221288;283,46;;77.259,62
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221362;81,87;;77.341,49
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221318;899,25;;78.240,74
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221387;147,75;;78.388,49
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221259;307,18;;78.695,67
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221258;89,43;;78.785,10
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221326;93,76;;78.878,86
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221333;253,44;;79.132,30
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221365;42,34;;79.174,64
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221279;133,79;;79.308,43
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221300;17,97;;79.326,40
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221260;87,41;;79.413,81
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221256;249,25;;79.663,06
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221293;92,30;;79.755,36
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221304;344,19;;80.099,55
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221356;170,39;;80.269,94
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221336;2,63;;80.272,57
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221274;62,36;;80.334,93
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221289;170,62;;80.505,55
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221351;45,49;;80.551,04
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221327;104,33;;80.655,37
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221278;197,16;;80.852,53
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221292;39,25;;80.891,78
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221374;191,38;;81.083,16
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221390;665,25;;81.748,41
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221257;164,49;;81.912,90
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221334;34,96;;81.947,86
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221347;298,90;;82.246,76
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221261;139,14;;82.385,90
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221273;42,34;;82.428,24
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221263;126,25;;82.554,49
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221340;23,23;;82.577,72
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221330;120,04;;82.697,76
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221360;110,94;;82.808,70
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221335;78,58;;82.887,28
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221275;627,54;;83.514,82
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221329;101,75;;83.616,57
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221382;33,62;;83.650,19
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221309;27,59;;83.677,78
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221281;335,53;;84.013,31
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221262;163,40;;84.176,71
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221310;66,22;;84.242,93
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221255;92,09;;84.335,02
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221386;36,25;;84.371,27
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221268;589,38;;84.960,65
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221354;79,85;;85.040,50
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221320;39,36;;85.079,86
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221277;119,62;;85.199,48
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221280;178,72;;85.378,20
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221272;38,11;;85.416,31
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221290;154,46;;85.570,77
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;47,25;;85.618,02
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;129,43;;85.747,45
26/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;221573;138,89;;85.886,34
26/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 ELO CREDITO DE CARTAO;Sim;Dinheiro;221574;176,69;;86.063,03
26/01/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221575;134,93;;86.197,96
26/01/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;221576;27,78;;86.225,74
26/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;221577;166,67;;86.392,41
26/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221578;335,33;;86.727,74
26/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;221579;446,54;;87.174,28
26/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;221580;171,13;;87.345,41
26/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221581;178,62;;87.524,03
26/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;221582;905,14;;88.429,17
26/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 ELO CREDITO DE CARTAO;Sim;Dinheiro;221583;570,71;;88.999,88
26/01/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221584;166,67;;89.166,55
26/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;221585;267,87;;89.434,42
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;615,36;;90.049,78
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221689;303,63;;90.353,41
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221638;47,03;;90.400,44
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221636;99,00;;90.499,44
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221615;76,47;;90.575,91
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221612;76,47;;90.652,38
26/01/2026;1327;ESTORNO DE PIX;;Sim;Dinheiro;221612;;77,22;90.575,16
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221470;67,85;;90.643,01
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221471;69,25;;90.712,26
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221515;94,63;;90.806,89
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221669;151,79;;90.958,68
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221516;23,23;;90.981,91
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221572;98,25;;91.080,16
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;149,30;;91.229,46
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;78,40;;91.307,86
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;233,99;;91.541,85
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;52,25;;91.594,10
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;45,39;;91.639,49
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;135,10;;91.774,59
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;205,30;;91.979,89
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;23,27;;92.003,16
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;69,00;;92.072,16
26/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221666;73,25;;92.145,41
26/01/2026;888;TRANSF. CTAS (C);CTA ORIG  40 001;Sim;Dinheiro;2601;681,00;;92.826,41
26/01/2026;888;TRANSF. CTAS (C);CTA ORIG  30 007;Sim;Dinheiro;2601;6.700,00;;99.526,41
26/01/2026;910;PAGAMENTO EM DINHEIRO;787 633 1 KLEITON DA;Sim;Dinheiro;;;122,76;99.403,65
26/01/2026;910;PAGAMENTO EM DINHEIRO;787 640 1 KLEITON DA;Sim;Dinheiro;;;173,50;99.230,15
26/01/2026;910;PAGAMENTO EM DINHEIRO;791 431 1 KLEITON DA;Sim;Dinheiro;;;194,82;99.035,33
26/01/2026;910;PAGAMENTO EM DINHEIRO;791 435 1 KLEITON DA;Sim;Dinheiro;;;194,82;98.840,51
26/01/2026;910;PAGAMENTO EM DINHEIRO;763 997 1 ARTUR AZEV;Sim;Dinheiro;;;700,00;98.140,51
26/01/2026;910;PAGAMENTO EM DINHEIRO;93 240 1 ARTUR AZEVE;Sim;Dinheiro;;;895,00;97.245,51
26/01/2026;910;PAGAMENTO EM DINHEIRO;165 165 82 VERA VANI;Sim;Dinheiro;;;1.220,00;96.025,51
26/01/2026;910;PAGAMENTO EM DINHEIRO;9 2 SULNOVE INDUSTRI;Sim;Dinheiro;;;1.223,00;94.802,51
26/01/2026;910;PAGAMENTO EM DINHEIRO;626 161 9 SECRETARIA;Sim;Dinheiro;;;1.237,19;93.565,32
26/01/2026;910;PAGAMENTO EM DINHEIRO;22 295 695 2 SECRETA;Sim;Dinheiro;;;2.217,18;91.348,14
26/01/2026;910;PAGAMENTO EM DINHEIRO;788 917 1 KLEITON DA;Sim;Dinheiro;;;48,82;91.299,32
26/01/2026;910;PAGAMENTO EM DINHEIRO;2 411 6 MALHAS MENEG;Sim;Dinheiro;;;4.993,00;86.306,32
26/01/2026;910;PAGAMENTO EM DINHEIRO;23 012 602 200 MARIA;Sim;Dinheiro;;;3.000,00;83.306,32
26/01/2026;910;PAGAMENTO EM DINHEIRO;963 251 35 FELIPE FE;Sim;Dinheiro;;;300,00;83.006,32
26/01/2026;910;PAGAMENTO EM DINHEIRO;963 251 227 FELIPE F;Sim;Dinheiro;;;3.700,00;79.306,32
26/01/2026;910;PAGAMENTO EM DINHEIRO;10 2 CIA DE FIACAO E;Sim;Dinheiro;;;9.600,00;69.706,32
26/01/2026;910;PAGAMENTO EM DINHEIRO;3 548 546 1 CARTAO D;Sim;Dinheiro;;;205,49;69.500,83
26/01/2026;910;PAGAMENTO EM DINHEIRO;515 151 505 1 CARTAO;Sim;Dinheiro;;;359,31;69.141,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 660 1 DIGITAL OC;Sim;Dinheiro;;;1.247,52;67.894,00
26/01/2026;910;PAGAMENTO EM DINHEIRO;1 754 1 SICRED CROSB;Sim;Dinheiro;;;1,00;67.893,00
26/01/2026;910;PAGAMENTO EM DINHEIRO;978 168 1 SICRED CRO;Sim;Dinheiro;;;3,64;67.889,36
26/01/2026;910;PAGAMENTO EM DINHEIRO;8 464 154 1 SICRED C;Sim;Dinheiro;;;3,86;67.885,50
26/01/2026;910;PAGAMENTO EM DINHEIRO;415 486 1 SICRED CRO;Sim;Dinheiro;;;4,88;67.880,62
26/01/2026;910;PAGAMENTO EM DINHEIRO;489 485 1 SICRED CRO;Sim;Dinheiro;;;4,89;67.875,73
26/01/2026;910;PAGAMENTO EM DINHEIRO;841 765 456 1 SICRED;Sim;Dinheiro;;;4,89;67.870,84
26/01/2026;910;PAGAMENTO EM DINHEIRO;68 174 865 1 SICRED;Sim;Dinheiro;;;4,89;67.865,95
26/01/2026;910;PAGAMENTO EM DINHEIRO;438 435 1 SICRED CRO;Sim;Dinheiro;;;4,89;67.861,06
26/01/2026;910;PAGAMENTO EM DINHEIRO;4 544 156 1 APLICATI;Sim;Dinheiro;;;8,92;67.852,14
26/01/2026;910;PAGAMENTO EM DINHEIRO;5 641 894 1 APLICATI;Sim;Dinheiro;;;22,27;67.829,87
26/01/2026;910;PAGAMENTO EM DINHEIRO;411 717 414 1 APLICA;Sim;Dinheiro;;;24,36;67.805,51
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 653 1 FACEBOOK S;Sim;Dinheiro;;;28,84;67.776,67
26/01/2026;910;PAGAMENTO EM DINHEIRO;592 168 1 APLICATIVO;Sim;Dinheiro;;;30,41;67.746,26
26/01/2026;910;PAGAMENTO EM DINHEIRO;8 454 848 1 APLICATI;Sim;Dinheiro;;;31,96;67.714,30
26/01/2026;910;PAGAMENTO EM DINHEIRO;8 715 515 1 SICRED C;Sim;Dinheiro;;;42,94;67.671,36
26/01/2026;910;PAGAMENTO EM DINHEIRO;68 425 1 APLICATIVO;Sim;Dinheiro;;;48,96;67.622,40
26/01/2026;910;PAGAMENTO EM DINHEIRO;790 782 1 AIRBNB SER;Sim;Dinheiro;;;60,39;67.562,01
26/01/2026;910;PAGAMENTO EM DINHEIRO;14 138 535 10 MADEIR;Sim;Dinheiro;;;100,78;67.461,23
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 647 1 FACEBOOK S;Sim;Dinheiro;;;104,26;67.356,97
26/01/2026;910;PAGAMENTO EM DINHEIRO;791 413 1 OPENAI BRA;Sim;Dinheiro;;;110,40;67.246,57
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 620 1 FACEBOOK S;Sim;Dinheiro;;;139,59;67.106,98
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 623 1 FACEBOOK S;Sim;Dinheiro;;;139,86;66.967,12
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 624 1 FACEBOOK S;Sim;Dinheiro;;;139,92;66.827,20
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 644 1 FACEBOOK S;Sim;Dinheiro;;;139,92;66.687,28
26/01/2026;910;PAGAMENTO EM DINHEIRO;790 789 1 ADOBE SYST;Sim;Dinheiro;;;165,00;66.522,28
26/01/2026;910;PAGAMENTO EM DINHEIRO;790 804 1 GRAFICA IF;Sim;Dinheiro;;;234,87;66.287,41
26/01/2026;910;PAGAMENTO EM DINHEIRO;125 14 FIO FINO CONF;Sim;Dinheiro;;;633,34;65.654,07
26/01/2026;910;PAGAMENTO EM DINHEIRO;55 076 017 8 EBAZAR;Sim;Dinheiro;;;871,75;64.782,32
26/01/2026;910;PAGAMENTO EM DINHEIRO;791 374 1 DIGITAL OC;Sim;Dinheiro;;;1.227,07;63.555,25
26/01/2026;910;PAGAMENTO EM DINHEIRO;32 3 C A V DO NASCIM;Sim;Dinheiro;;;1.500,00;62.055,25
26/01/2026;910;PAGAMENTO EM DINHEIRO;261 2 F E K FACCAO L;Sim;Dinheiro;;;2.099,34;59.955,91
26/01/2026;910;PAGAMENTO EM DINHEIRO;3 3 FIO FINO CONFECC;Sim;Dinheiro;;;2.591,96;57.363,95
26/01/2026;910;PAGAMENTO EM DINHEIRO;13 1 F E K FACCAO LT;Sim;Dinheiro;;;2.833,37;54.530,58
26/01/2026;910;PAGAMENTO EM DINHEIRO;65 653 5 SERHS BRASI;Sim;Dinheiro;;;5.400,00;49.130,58
26/01/2026;76;RECOMPRA DE TITULO;RECOMPRA CONFIANCA;Sim;Outro documento;;;20.000,00;29.130,58
26/01/2026;910;PAGAMENTO EM DINHEIRO;789 107 1 ENERGISA P;Sim;Dinheiro;;;181,63;28.948,95
26/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;221867;516,86;;29.465,81
26/01/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;221868;457,42;;29.923,23
26/01/2026;1298;AJUSTE NEGOCIACAO (D);15105053 ACERTO;Sim;Dinheiro;;;40,65;29.882,58
26/01/2026;888;TRANSF. CTAS (C);CTA ORIG  70 001;Sim;Dinheiro;2601;6.147,14;;36.029,72
26/01/2026;75;TRANSFERENCIA ENTRE CONTAS;DIF CARTAO;Sim;Outro documento;;;0,01;36.029,71
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 984 1 J G S CORR;Sim;Dinheiro;;;156,58;35.873,13
26/01/2026;910;PAGAMENTO EM DINHEIRO;794 015 1 STRACT SOL;Sim;Dinheiro;;;149,00;35.724,13
26/01/2026;910;PAGAMENTO EM DINHEIRO;790 753 1 BUS SERVIC;Sim;Dinheiro;;;109,34;35.614,79
26/01/2026;910;PAGAMENTO EM DINHEIRO;793 635 1 FACEBOOK S;Sim;Dinheiro;;;139,92;35.474,87
26/01/2026;910;PAGAMENTO EM DINHEIRO;790 743 1 PAPEL   VI;Sim;Dinheiro;;;585,00;34.889,87
26/01/2026;75;TRANSFERENCIA ENTRE CONTAS;ESTORNO MERCADO LIVRE;Sim;Outro documento;;;37,34;34.852,53
26/01/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;222604;1.347,97;;36.200,50
26/01/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;222605;1.052,37;;37.252,87
26/01/2026;1040;LIQUIDACAO DE CARTAO;101436173 ELO CREDITO DE CARTAO;Sim;Dinheiro;222606;409,58;;37.662,45
26/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;222607;952,27;;38.614,72
26/01/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;222608;947,60;;39.562,32
26/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;222609;70,99;;39.633,31
26/01/2026;1040;LIQUIDACAO DE CARTAO;102536023 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;222610;189,15;;39.822,46
26/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;222611;171,22;;39.993,68
26/01/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;222612;454,23;;40.447,91
26/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;222613;16.213,62;;56.661,53
26/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;222614;4.867,06;;61.528,59
26/01/2026;1040;LIQUIDACAO DE CARTAO;103953213 ELO CREDITO DE CARTAO;Sim;Dinheiro;222615;741,27;;62.269,86
26/01/2026;910;PAGAMENTO EM DINHEIRO;794 538 1 FACEBOOK S;Sim;Dinheiro;;;1.120,06;61.149,80
26/01/2026;910;PAGAMENTO EM DINHEIRO;794 557 1 FACEBOOK S;Sim;Dinheiro;;;3.390,00;57.759,80
26/01/2026;95;C TED-TRANSF ELET DISPON;DIF CARTAO DE CREDITO;Sim;Outro documento;;0,08;;57.759,88
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;230,88;;57.990,76
26/01/2026;95;C TED-TRANSF ELET DISPON;DIF CREDISHOP;Sim;Outro documento;;0,08;;57.990,84
26/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.092,68;;59.083,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;256 565 1 ELITE CONS;Sim;Dinheiro;;;300,00;58.783,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;26 565 1 ELITE CONSU;Sim;Dinheiro;;;300,00;58.483,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;26 595 1 ELITE CONSU;Sim;Dinheiro;;;300,00;58.183,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;22 556 1 ELITE CONSU;Sim;Dinheiro;;;300,00;57.883,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;52 555 1 ELITE CONSU;Sim;Dinheiro;;;300,00;57.583,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;2 255 200 ELITE CONS;Sim;Dinheiro;;;50,00;57.533,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;2 255 1 ELITE CONSUL;Sim;Dinheiro;;;600,00;56.933,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;22 255 1 ELITE CONSU;Sim;Dinheiro;;;300,00;56.633,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;22 558 1 ELITE CONSU;Sim;Dinheiro;;;600,00;56.033,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;22 255 1 ELITE CONSU;Sim;Dinheiro;;;600,00;55.433,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;2 255 1 ELITE CONSUL;Sim;Dinheiro;;;600,00;54.833,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;22 556 200 ELITE CON;Sim;Dinheiro;;;150,00;54.683,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;255 255 1 ELITE CONS;Sim;Dinheiro;;;300,00;54.383,52
26/01/2026;910;PAGAMENTO EM DINHEIRO;2 255 1 ELITE CONSUL;Sim;Dinheiro;;;300,00;54.083,52
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;84,60;;54.168,12
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;1.657,00;;55.825,12
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;379,48;;56.204,60
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;992,36;;57.196,96
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;457,24;;57.654,20
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;2.535,39;;60.189,59
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;374,42;;60.564,01
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;2.535,29;;63.099,30
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;4.318,79;;67.418,09
26/01/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;1.444,82;;68.862,91
26/01/2026;910;PAGAMENTO EM DINHEIRO;45 646 4 ERIVERTON M;Sim;Dinheiro;;;1.313,20;67.549,71
26/01/2026;910;PAGAMENTO EM DINHEIRO;65 488 3 SICRED CROS;Sim;Dinheiro;;;112,11;67.437,60
26/01/2026;910;PAGAMENTO EM DINHEIRO;6 964 8 SICRED CROSB;Sim;Dinheiro;;;740,97;66.696,63
26/01/2026;910;PAGAMENTO EM DINHEIRO;45 648 3 SUPERMERCAD;Sim;Dinheiro;;;71,02;66.625,61
26/01/2026;910;PAGAMENTO EM DINHEIRO;655 8 SICRED CROSBY;Sim;Dinheiro;;;100,00;66.525,61
26/01/2026;910;PAGAMENTO EM DINHEIRO;786 809 1 CLARO S A;Sim;Dinheiro;;;111,14;66.414,47
TOTAL DIA;;;;;;;77.296,76 ;83.842,22;66.414,47;-1.093.609,89
27/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;351;711,73;;67.126,20
27/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;142,80;;67.269,00
27/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221717;106,19;;67.375,19
27/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;221724;157,14;;67.532,33
